29-10-2017 16:30:42 - INFO (Line: 148) - Internet speeds were: Up = 27.8, Down = 41.8
29-10-2017 17:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.0, Down = 53.6
29-10-2017 18:00:29 - INFO (Line: 148) - Internet speeds were: Up = 37.1, Down = 50.1
29-10-2017 18:30:27 - INFO (Line: 148) - Internet speeds were: Up = 35.0, Down = 43.3
29-10-2017 19:30:28 - INFO (Line: 148) - Internet speeds were: Up = 28.6, Down = 49.8
29-10-2017 20:00:44 - INFO (Line: 148) - Internet speeds were: Up = 34.5, Down = 42.2
29-10-2017 20:30:27 - INFO (Line: 148) - Internet speeds were: Up = 23.4, Down = 50.8
29-10-2017 21:00:38 - INFO (Line: 148) - Internet speeds were: Up = 37.6, Down = 57.9
29-10-2017 22:30:28 - INFO (Line: 148) - Internet speeds were: Up = 37.4, Down = 52.2
29-10-2017 23:00:28 - INFO (Line: 148) - Internet speeds were: Up = 38.0, Down = 50.5
29-10-2017 23:30:27 - INFO (Line: 148) - Internet speeds were: Up = 28.0, Down = 50.1
30-10-2017 00:00:38 - INFO (Line: 148) - Internet speeds were: Up = 38.1, Down = 56.7
30-10-2017 00:30:24 - INFO (Line: 148) - Internet speeds were: Up = 37.7, Down = 53.8
30-10-2017 01:30:25 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 58.3
30-10-2017 02:00:30 - INFO (Line: 148) - Internet speeds were: Up = 39.3, Down = 49.0
30-10-2017 03:30:30 - INFO (Line: 148) - Internet speeds were: Up = 11.1, Down = 34.8
30-10-2017 04:00:34 - INFO (Line: 148) - Internet speeds were: Up = 21.9, Down = 57.3
30-10-2017 04:30:34 - INFO (Line: 148) - Internet speeds were: Up = 22.3, Down = 53.2
30-10-2017 05:00:30 - INFO (Line: 148) - Internet speeds were: Up = 33.0, Down = 44.7
30-10-2017 05:30:25 - INFO (Line: 148) - Internet speeds were: Up = 38.9, Down = 33.5
30-10-2017 06:00:29 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 48.3
30-10-2017 06:30:32 - INFO (Line: 148) - Internet speeds were: Up = 38.1, Down = 48.8
30-10-2017 07:00:29 - INFO (Line: 148) - Internet speeds were: Up = 21.5, Down = 44.6
30-10-2017 07:30:29 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 44.6
30-10-2017 08:00:35 - INFO (Line: 148) - Internet speeds were: Up = 31.2, Down = 34.3
30-10-2017 08:30:29 - INFO (Line: 148) - Internet speeds were: Up = 21.6, Down = 53.8
30-10-2017 09:00:36 - INFO (Line: 148) - Internet speeds were: Up = 38.7, Down = 51.5
30-10-2017 09:30:27 - INFO (Line: 148) - Internet speeds were: Up = 38.7, Down = 51.6
30-10-2017 10:00:28 - INFO (Line: 148) - Internet speeds were: Up = 39.2, Down = 43.3
30-10-2017 10:30:27 - INFO (Line: 148) - Internet speeds were: Up = 38.5, Down = 54.9
30-10-2017 11:00:30 - INFO (Line: 148) - Internet speeds were: Up = 37.5, Down = 51.1
30-10-2017 11:30:28 - INFO (Line: 148) - Internet speeds were: Up = 37.7, Down = 40.0
30-10-2017 12:30:26 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 47.2
30-10-2017 13:30:26 - INFO (Line: 148) - Internet speeds were: Up = 38.4, Down = 48.2
30-10-2017 14:00:29 - INFO (Line: 148) - Internet speeds were: Up = 37.4, Down = 47.1
30-10-2017 14:30:28 - INFO (Line: 148) - Internet speeds were: Up = 37.3, Down = 39.5
30-10-2017 15:30:33 - INFO (Line: 148) - Internet speeds were: Up = 21.0, Down = 52.9
30-10-2017 16:00:29 - INFO (Line: 148) - Internet speeds were: Up = 37.0, Down = 38.5
30-10-2017 16:30:25 - INFO (Line: 148) - Internet speeds were: Up = 37.7, Down = 47.4
30-10-2017 17:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.2, Down = 42.9
30-10-2017 18:30:34 - INFO (Line: 148) - Internet speeds were: Up = 38.8, Down = 47.7
30-10-2017 19:00:30 - INFO (Line: 148) - Internet speeds were: Up = 32.5, Down = 45.0
30-10-2017 19:30:27 - INFO (Line: 148) - Internet speeds were: Up = 38.6, Down = 50.3
30-10-2017 20:30:25 - INFO (Line: 148) - Internet speeds were: Up = 34.7, Down = 42.9
30-10-2017 21:00:31 - INFO (Line: 148) - Internet speeds were: Up = 36.7, Down = 42.5
30-10-2017 21:30:32 - INFO (Line: 148) - Internet speeds were: Up = 36.8, Down = 44.7
30-10-2017 22:00:30 - INFO (Line: 148) - Internet speeds were: Up = 34.2, Down = 39.9
30-10-2017 22:30:29 - INFO (Line: 148) - Internet speeds were: Up = 22.9, Down = 44.7
30-10-2017 23:00:27 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 43.4
30-10-2017 23:30:27 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 33.4
31-10-2017 00:30:24 - INFO (Line: 148) - Internet speeds were: Up = 23.9, Down = 50.7
31-10-2017 01:30:27 - INFO (Line: 148) - Internet speeds were: Up = 35.4, Down = 51.8
31-10-2017 02:30:28 - INFO (Line: 148) - Internet speeds were: Up = 33.4, Down = 40.9
31-10-2017 03:00:31 - INFO (Line: 148) - Internet speeds were: Up = 35.5, Down = 46.1
31-10-2017 03:30:28 - INFO (Line: 148) - Internet speeds were: Up = 22.0, Down = 48.1
31-10-2017 04:00:35 - INFO (Line: 148) - Internet speeds were: Up = 39.5, Down = 48.5
31-10-2017 04:30:25 - INFO (Line: 148) - Internet speeds were: Up = 39.3, Down = 52.7
31-10-2017 05:30:35 - INFO (Line: 148) - Internet speeds were: Up = 39.6, Down = 52.1
31-10-2017 06:30:28 - INFO (Line: 148) - Internet speeds were: Up = 39.8, Down = 51.9
31-10-2017 07:00:34 - INFO (Line: 148) - Internet speeds were: Up = 38.7, Down = 44.6
31-10-2017 07:30:30 - INFO (Line: 148) - Internet speeds were: Up = 23.0, Down = 48.8
31-10-2017 08:00:32 - INFO (Line: 148) - Internet speeds were: Up = 21.1, Down = 48.0
31-10-2017 08:30:29 - INFO (Line: 148) - Internet speeds were: Up = 39.9, Down = 47.0
31-10-2017 09:30:28 - INFO (Line: 148) - Internet speeds were: Up = 34.1, Down = 42.1
31-10-2017 10:00:38 - INFO (Line: 148) - Internet speeds were: Up = 20.9, Down = 48.5
31-10-2017 10:30:32 - INFO (Line: 148) - Internet speeds were: Up = 34.8, Down = 44.6
31-10-2017 12:00:32 - INFO (Line: 148) - Internet speeds were: Up = 18.0, Down = 47.6
31-10-2017 12:30:27 - INFO (Line: 148) - Internet speeds were: Up = 33.3, Down = 43.2
31-10-2017 13:00:33 - INFO (Line: 148) - Internet speeds were: Up = 39.0, Down = 45.5
31-10-2017 14:30:26 - INFO (Line: 148) - Internet speeds were: Up = 37.3, Down = 49.9
31-10-2017 15:00:37 - INFO (Line: 148) - Internet speeds were: Up = 38.3, Down = 48.8
31-10-2017 15:30:28 - INFO (Line: 148) - Internet speeds were: Up = 39.8, Down = 51.2
31-10-2017 16:00:37 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 55.4
31-10-2017 16:30:27 - INFO (Line: 148) - Internet speeds were: Up = 21.8, Down = 51.1
31-10-2017 17:00:30 - INFO (Line: 148) - Internet speeds were: Up = 35.9, Down = 48.2
31-10-2017 17:30:36 - INFO (Line: 148) - Internet speeds were: Up = 22.4, Down = 55.4
31-10-2017 18:30:26 - INFO (Line: 148) - Internet speeds were: Up = 36.0, Down = 55.3
31-10-2017 19:00:29 - INFO (Line: 148) - Internet speeds were: Up = 38.5, Down = 52.3
31-10-2017 19:30:34 - INFO (Line: 148) - Internet speeds were: Up = 39.8, Down = 58.3
31-10-2017 20:00:27 - INFO (Line: 148) - Internet speeds were: Up = 38.2, Down = 50.6
31-10-2017 21:00:30 - INFO (Line: 148) - Internet speeds were: Up = 21.2, Down = 40.6
31-10-2017 21:30:25 - INFO (Line: 148) - Internet speeds were: Up = 23.0, Down = 55.8
31-10-2017 22:00:33 - INFO (Line: 148) - Internet speeds were: Up = 39.5, Down = 51.5
31-10-2017 23:00:28 - INFO (Line: 148) - Internet speeds were: Up = 38.6, Down = 44.1
01-11-2017 01:00:31 - INFO (Line: 148) - Internet speeds were: Up = 36.3, Down = 50.2
01-11-2017 01:30:33 - INFO (Line: 148) - Internet speeds were: Up = 33.6, Down = 47.6
01-11-2017 04:00:38 - INFO (Line: 148) - Internet speeds were: Up = 37.3, Down = 55.7
01-11-2017 06:00:28 - INFO (Line: 148) - Internet speeds were: Up = 36.4, Down = 46.7
01-11-2017 07:00:30 - INFO (Line: 148) - Internet speeds were: Up = 37.3, Down = 45.8
01-11-2017 07:30:30 - INFO (Line: 148) - Internet speeds were: Up = 40.5, Down = 53.3
01-11-2017 08:00:31 - INFO (Line: 148) - Internet speeds were: Up = 34.1, Down = 51.3
01-11-2017 08:30:26 - INFO (Line: 148) - Internet speeds were: Up = 37.0, Down = 47.8
01-11-2017 09:30:31 - INFO (Line: 148) - Internet speeds were: Up = 36.5, Down = 44.9
01-11-2017 11:30:30 - INFO (Line: 148) - Internet speeds were: Up = 23.2, Down = 52.2
01-11-2017 12:00:34 - INFO (Line: 148) - Internet speeds were: Up = 38.0, Down = 48.7
01-11-2017 12:30:28 - INFO (Line: 148) - Internet speeds were: Up = 30.4, Down = 52.8
01-11-2017 13:00:34 - INFO (Line: 148) - Internet speeds were: Up = 20.7, Down = 53.5
01-11-2017 13:30:27 - INFO (Line: 148) - Internet speeds were: Up = 33.5, Down = 52.2
01-11-2017 14:30:26 - INFO (Line: 148) - Internet speeds were: Up = 34.8, Down = 50.0
01-11-2017 15:00:38 - INFO (Line: 148) - Internet speeds were: Up = 36.2, Down = 40.5
01-11-2017 15:30:27 - INFO (Line: 148) - Internet speeds were: Up = 39.4, Down = 54.5
01-11-2017 16:30:31 - INFO (Line: 148) - Internet speeds were: Up = 37.8, Down = 51.3
01-11-2017 20:00:29 - INFO (Line: 148) - Internet speeds were: Up = 36.8, Down = 53.0
01-11-2017 20:30:27 - INFO (Line: 148) - Internet speeds were: Up = 36.4, Down = 46.1
01-11-2017 21:00:26 - INFO (Line: 148) - Internet speeds were: Up = 21.6, Down = 48.0
01-11-2017 21:30:26 - INFO (Line: 148) - Internet speeds were: Up = 23.2, Down = 48.1
01-11-2017 22:30:28 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 48.6
01-11-2017 23:00:28 - INFO (Line: 148) - Internet speeds were: Up = 39.0, Down = 42.6
01-11-2017 23:30:34 - INFO (Line: 148) - Internet speeds were: Up = 37.2, Down = 49.0
02-11-2017 00:00:26 - INFO (Line: 148) - Internet speeds were: Up = 33.1, Down = 44.3
02-11-2017 00:30:32 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 51.9
02-11-2017 02:00:34 - INFO (Line: 148) - Internet speeds were: Up = 38.8, Down = 53.1
02-11-2017 02:30:31 - INFO (Line: 148) - Internet speeds were: Up = 38.6, Down = 57.5
02-11-2017 03:00:34 - INFO (Line: 148) - Internet speeds were: Up = 39.8, Down = 44.2
02-11-2017 03:30:28 - INFO (Line: 148) - Internet speeds were: Up = 38.1, Down = 47.6
02-11-2017 04:00:45 - INFO (Line: 148) - Internet speeds were: Up = 31.9, Down = 45.4
02-11-2017 04:30:27 - INFO (Line: 148) - Internet speeds were: Up = 36.8, Down = 55.3
02-11-2017 05:00:33 - INFO (Line: 148) - Internet speeds were: Up = 35.0, Down = 37.4
02-11-2017 05:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.9, Down = 55.2
02-11-2017 06:00:36 - INFO (Line: 148) - Internet speeds were: Up = 37.9, Down = 53.8
02-11-2017 07:00:33 - INFO (Line: 148) - Internet speeds were: Up = 22.6, Down = 52.0
02-11-2017 07:30:35 - INFO (Line: 148) - Internet speeds were: Up = 40.2, Down = 53.4
02-11-2017 08:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.4, Down = 58.1
02-11-2017 09:30:29 - INFO (Line: 148) - Internet speeds were: Up = 39.2, Down = 55.5
02-11-2017 10:30:28 - INFO (Line: 148) - Internet speeds were: Up = 22.5, Down = 52.1
02-11-2017 11:00:27 - INFO (Line: 148) - Internet speeds were: Up = 20.4, Down = 43.9
02-11-2017 11:30:27 - INFO (Line: 148) - Internet speeds were: Up = 23.8, Down = 52.5
